nom;code_postal;latitude;longitude
Montagny-les-Lanches;74600;45.859;6.047
Montriond;74110;46.207;6.744
Mont-Saxonnex;74130;46.035;6.48
Morillon;74440;46.063;6.673
Morzine;74110;46.173;6.742
Moye;74150;45.871;5.895
La Muraz;74560;46.119;6.196
Mûres;74540;45.806;6.039
Musièges;74270;46.014;5.956
Nancy-sur-Cluses;74300;46.024;6.574
Nangy;74380;46.15;6.306
Nâves-Parmelan;74370;45.932;6.197
Nernier;74140;46.362;6.305
Neuvecelle;74500;46.392;6.609
Neydens;74160;46.118;6.104
Nonglard;74330;45.923;6.027
Novel;74500;46.361;6.764
Onnion;74490;46.182;6.499
Orcier;74550;46.313;6.501
Passy;74190;45.955;6.741
Peillonnex;74250;46.132;6.382
Perrignier;74550;46.306;6.436
Pers-Jussy;74930;46.102;6.258
Glières-Val-de-Borne;74130;45.997;6.391
Poisy;74330;45.919;6.063
Praz-sur-Arly;74120;45.827;6.58
Présilly;74160;46.085;6.091
Publier;74500;46.39;6.542
Quintal;74600;45.833;6.091
Reignier-Ésery;74930;46.135;6.261
Le Reposoir;74950;45.997;6.526
Reyvroz;74200;46.324;6.562
La Rivière-Enverse;74440;46.09;6.633
La Roche-sur-Foron;74800;46.043;6.301
Rumilly;74150;45.856;5.941
Saint-André-de-Boëge;74420;46.193;6.382
Saint-Blaise;74350;46.066;6.092
Saint-Cergues;74140;46.231;6.326
Saint-Eusèbe;74150;45.93;5.963
Saint-Eustache;74410;45.795;6.152
Saint-Félix;74540;45.808;5.977
Saint-Ferréol;74210;45.783;6.307
Saint-Germain-sur-Rhône;74910;46.07;5.826
Saint-Gervais-les-Bains;74170;45.857;6.74
Saint-Gingolph;74500;46.388;6.778
Saint-Jean-d'Aulps;74430;46.228;6.661
Saint-Jean-de-Sixt;74450;45.924;6.41
Saint-Jean-de-Tholome;74250;46.111;6.415
Saint-Jeoire;74490;46.139;6.465
Saint-Jorioz;74410;45.823;6.15
Saint-Julien-en-Genevois;74160;46.139;6.079
Saint-Laurent;74800;46.037;6.353
Saint-Paul-en-Chablais;74500;46.369;6.637
Saint-Pierre-en-Faucigny;74800;46.064;6.372
Saint-Sigismond;74300;46.075;6.616
Saint-Sixt;74800;46.042;6.323
Saint-Sylvestre;74540;45.84;6.013
Sales;74150;45.882;5.96
Sallanches;74700;45.947;6.607
Sallenôves;74270;46.003;5.991
Samoëns;74340;46.088;6.743
Le Sappey;74350;46.088;6.161
Savigny;74520;46.07;5.952
Saxel;74420;46.245;6.403
Scientrier;74930;46.12;6.318
Sciez;74140;46.325;6.381
Scionzier;74950;46.049;6.547
Serraval;74230;45.812;6.335
Servoz;74310;45.945;6.785
Sevrier;74320;45.856;6.138
Seyssel;74910;45.96;5.853
Seytroux;74430;46.24;6.603
Sillingy;74330;45.949;6.028
Sixt-Fer-à-Cheval;74740;46.054;6.812
Talloires-Montmin;74210;45.836;6.23
Taninges;74440;46.126;6.608
Thyez;74300;46.088;6.537
Thollon-les-Mémises;74500;46.383;6.729
Thônes;74230;45.885;6.32
Thonon-les-Bains;74200;46.37;6.482
Fillière;74370;45.992;6.288
Thusy;74150;45.95;5.964
La Tour;74250;46.134;6.432
Usinens;74910;46.014;5.851
Vacheresse;74360;46.323;6.707
Vailly;74470;46.294;6.553
Valleiry;74520;46.115;5.97
Vallières-sur-Fier;74150;45.905;5.942
Vallorcine;74660;46.026;6.901
Vanzy;74270;46.034;5.878
Vaulx;74150;45.926;5.999
Veigy-Foncenex;74140;46.27;6.268
Verchaix;74440;46.121;6.688
La Vernaz;74200;46.307;6.595
Vers;74160;46.088;6.025
Versonnex;74150;45.926;5.928
Vétraz-Monthoux;74100;46.181;6.263
Veyrier-du-Lac;74290;45.886;6.177
Villard;74420;46.212;6.45
Les Villards-sur-Thônes;74230;45.913;6.375
Villaz;74370;45.953;6.201
Ville-en-Sallaz;74250;46.145;6.423
Ville-la-Grand;74100;46.204;6.261
Villy-le-Bouveret;74350;46.044;6.159
Villy-le-Pelloux;74350;46.0;6.136
Vinzier;74500;46.345;6.61
Viry;74580;46.119;6.025
Viuz-la-Chiésaz;74540;45.811;6.076
Viuz-en-Sallaz;74250;46.164;6.407
Vougy;74130;46.067;6.485
Vovray-en-Bornes;74350;46.063;6.141
Vulbens;74520;46.11;5.936
Yvoire;74140;46.364;6.332
Paris;75000;;
Allouville-Bellefosse;76190;49.595;0.665
Alvimare;76640;49.607;0.632
Ambrumesnil;76550;49.858;0.984
Amfreville-la-Mi-Voie;76920;49.404;1.125
Amfreville-les-Champs;76560;49.698;0.826
Anceaumeville;76710;49.57;1.065
Ancourt;76370;49.909;1.179
Ancourteville-sur-Héricourt;76560;49.691;0.661
Ancretiéville-Saint-Victor;76760;49.654;0.968
Ancretteville-sur-Mer;76540;49.789;0.504
Angerville-Bailleul;76110;49.668;0.454
Angerville-la-Martel;76540;49.768;0.502
Angerville-l'Orcher;76280;49.587;0.293
Angiens;76740;49.834;0.799
Anglesqueville-la-Bras-Long;76740;49.778;0.783
Anglesqueville-l'Esneval;76280;49.63;0.235
Val-de-Saâne;76890;49.708;0.966
Anneville-sur-Scie;76590;49.839;1.093
Anneville-Ambourville;76480;49.45;0.892
Annouville-Vilmesnil;76110;49.68;0.432
Anquetierville;76490;49.536;0.633
Anvéville;76560;49.7;0.749
Ardouval;76680;49.741;1.273
Argueil;76780;49.546;1.526
Arques-la-Bataille;76880;49.882;1.137
Aubéguimont;76390;49.81;1.68
Aubermesnil-aux-Érables;76340;49.808;1.568
Aubermesnil-Beaumais;76550;49.848;1.121
Auberville-la-Manuel;76450;49.829;0.584
Auberville-la-Renault;76110;49.686;0.379
Val-de-Scie;76720;49.712;1.113
Aumale;76390;49.769;1.755
Auppegard;76730;49.831;1.031
Authieux-Ratiéville;76690;49.598;1.146
Les Authieux-sur-le-Port-Saint-Ouen;76520;49.339;1.133
Autigny;76740;49.796;0.854
Les Hauts-de-Caux;76190;49.655;0.728
Auvilliers;76270;49.758;1.575
Auzebosc;76190;49.601;0.734
Auzouville-l'Esneval;76760;49.633;0.884
Auzouville-sur-Ry;76116;49.437;1.31
Auzouville-sur-Saâne;76730;49.742;0.932
Avesnes-en-Bray;76220;49.473;1.676
Avesnes-en-Val;76630;49.918;1.408
Avremesnil;76730;49.85;0.933
Bacqueville-en-Caux;76730;49.796;1.01
Bailleul-Neuville;76660;49.81;1.422
Baillolet;76660;49.79;1.431
Bailly-en-Rivière;76630;49.908;1.35
Baons-le-Comte;76190;49.639;0.761
Bardouville;76480;49.434;0.923
Barentin;76360;49.545;0.957
Baromesnil;76260;49.985;1.413
Bazinval;76340;49.948;1.548
Beaubec-la-Rosière;76440;49.647;1.514
Beaumont-le-Hareng;76850;49.663;1.22
Beauval-en-Caux;76890;49.739;1.025
Beaurepaire;76280;49.658;0.218
Beaussault;76870;49.689;1.575
Beautot;76890;49.636;1.048
Beauvoir-en-Lyons;76220;49.484;1.583
Bec-de-Mortagne;76110;49.705;0.449
Belbeuf;76240;49.385;1.138
Bellencombre;76680;49.718;1.236
Bellengreville;76630;49.911;1.228
Belleville-en-Caux;76890;49.704;0.989
La Bellière;76440;49.605;1.603
Belmesnil;76590;49.768;1.05
Bénarville;76110;49.672;0.484
Bénesville;76560;49.752;0.828
Bénouville;76790;49.717;0.246
Bernières;76210;49.622;0.477
Bertheauville;76450;49.755;0.592
Bertreville;76450;49.767;0.58
Bertreville-Saint-Ouen;76590;49.812;1.043
Bertrimont;76890;49.67;0.998
Berville-en-Caux;76560;49.712;0.837
Berville-sur-Seine;76480;49.474;0.895
Beuzeville-la-Grenier;76210;49.592;0.421
Beuzeville-la-Guérard;76450;49.71;0.613
Beuzevillette;76210;49.575;0.548
Bézancourt;76220;49.435;1.614
Bierville;76750;49.536;1.274
Bihorel;76420;;
Biville-la-Baignarde;76890;49.722;1.048
Biville-la-Rivière;76730;49.776;0.92
Blacqueville;76190;49.557;0.848
Blainville-Crevon;76116;49.504;1.292
Blangy-sur-Bresle;76340;49.917;1.621
Bonsecours;76240;49.426;1.129
Blosseville;76460;49.852;0.802
Le Bocasse;76690;49.609;1.07
Bois-d'Ennebourg;76160;49.428;1.259
Bois-Guilbert;76750;49.54;1.414
Bois-Guillaume;76230;49.472;1.12
Bois-Héroult;76750;49.564;1.408
Bois-Himont;76190;49.581;0.691
Bois-l'Évêque;76160;49.452;1.256
Le Bois-Robert;76590;49.838;1.149
Boissay;76750;49.518;1.36
Bolbec;76210;49.576;0.484
Bolleville;76210;49.603;0.564
Boos;76520;49.381;1.203
Bordeaux-Saint-Clair;76790;49.698;0.242
Bornambusc;76110;49.626;0.353
Bosc-Bérenger;76680;49.635;1.254
Bosc-Bordel;76750;49.605;1.409
Bosc-Édeline;76750;49.574;1.43
Callengeville;76270;49.824;1.522
Bosc-Guérard-Saint-Adrien;76710;49.541;1.125
Bosc-Hyons;76220;49.452;1.65
Bosc-le-Hard;76850;49.622;1.186
Bosc-Mesnil;76680;49.669;1.348
Bosville;76450;49.763;0.684
Boudeville;76560;49.72;0.874
Bouelles;76270;49.722;1.492
La Bouille;76530;49.35;0.934
Bourdainville;76760;49.673;0.94
Le Bourg-Dun;76740;49.87;0.893
Bourville;76740;49.796;0.824
Bouville;76360;49.557;0.895
Brachy;76730;49.817;0.949
Bracquetuit;76850;49.665;1.17
Bradiancourt;76680;49.66;1.385
Brametot;76740;49.782;0.87
Bréauté;76110;49.626;0.404
Brémontier-Merval;76220;49.514;1.617
Bretteville-du-Grand-Caux;76110;49.665;0.386
Bretteville-Saint-Laurent;76560;49.766;0.869
Buchy;76750;49.59;1.351
Bully;76270;49.721;1.359
Bures-en-Bray;76660;49.779;1.335
Butot;76890;49.613;1.02
Cailleville;76460;49.836;0.736
Cailly;76690;49.586;1.23
Calleville-les-Deux-Églises;76890;49.704;1.022
Campneuseville;76340;49.862;1.663
Canehan;76260;49.98;1.343
Canouville;76450;49.806;0.598
Canteleu;76380;49.433;1.014
Canville-les-Deux-Églises;76560;49.774;0.836
Cany-Barville;76450;49.775;0.633
Carville-la-Folletière;76190;49.556;0.817
Carville-Pot-de-Fer;76560;49.719;0.723
Le Catelier;76590;49.757;1.157
Catenay;76116;49.511;1.327
Rives-en-Seine;76490;49.53;0.735
Caudebec-lès-Elbeuf;76320;49.282;1.026
Le Caule-Sainte-Beuve;76390;49.776;1.593
Cauville-sur-Mer;76930;49.594;0.145
Les Cent-Acres;76590;49.771;1.141
La Cerlangue;76430;49.488;0.416
La Chapelle-du-Bourgay;76590;49.822;1.146
La Chapelle-Saint-Ouen;76780;49.522;1.428
La Chapelle-sur-Dun;76740;49.858;0.846
La Chaussée;76590;49.818;1.118
Cideville;76570;49.612;0.888
Clais;76660;49.814;1.474
Clasville;76450;49.793;0.621
Claville-Motteville;76690;49.589;1.186
Cléon;76410;49.316;1.04
Clères;76690;49.591;1.103
Cleuville;76450;49.704;0.648
Cléville;76640;49.622;0.616
Cliponville;76640;49.674;0.658
Colleville;76400;49.752;0.457
Colmesnil-Manneville;76550;49.848;1.029
Compainville;76440;49.658;1.56
Conteville;76390;49.697;1.638
Contremoulins;76400;49.725;0.438
Cottévrard;76850;49.64;1.224
Crasville-la-Mallet;76450;49.805;0.717
Crasville-la-Rocquefort;76740;49.804;0.878
Criel-sur-Mer;76910;50.019;1.324
La Crique;76850;49.693;1.204
Criquebeuf-en-Caux;76111;49.74;0.333
Criquetot-le-Mauconduit;76540;49.79;0.562
Criquetot-l'Esneval;76280;49.637;0.267
Criquetot-sur-Longueville;76590;49.782;1.076
Criquetot-sur-Ouville;76760;49.672;0.85
Criquiers;76390;49.676;1.702
Critot;76680;49.615;1.244
Croisy-sur-Andelle;76780;49.46;1.407
Croixdalle;76660;49.803;1.369
Croix-Mare;76190;49.598;0.837
Cropus;76720;49.737;1.147
Crosville-sur-Scie;76590;49.819;1.082
Cuverville;76280;49.666;0.264
Cuverville-sur-Yères;76260;49.952;1.389
Cuy-Saint-Fiacre;76220;49.511;1.692
Dampierre-en-Bray;76220;49.535;1.663
Dampierre-Saint-Nicolas;76510;49.857;1.204
Dancourt;76340;49.901;1.539
Darnétal;76160;49.444;1.156
Daubeuf-Serville;76110;49.696;0.482
Dénestanville;76590;49.808;1.091
Déville-lès-Rouen;76250;49.466;1.051
Dieppe;76370;49.922;1.087
Doudeauville;76220;49.566;1.699
Doudeville;76560;49.73;0.787
Douvrend;76630;49.874;1.32
Drosay;76460;49.792;0.737
Duclair;76480;49.489;0.867
Écalles-Alix;76190;49.617;0.81
Écrainville;76110;49.646;0.313
Écretteville-lès-Baons;76190;49.63;0.672
Écretteville-sur-Mer;76540;49.791;0.486
Ectot-l'Auber;76760;49.655;0.93
Ectot-lès-Baons;76970;49.644;0.809
Elbeuf-en-Bray;76220;49.494;1.652
Elbeuf-sur-Andelle;76780;49.478;1.381
Elbeuf;76500;49.277;0.997
Életot;76540;49.79;0.458
Ellecourt;76390;49.801;1.728
Émanville;76570;49.622;0.962
Envermeu;76630;49.898;1.264
Envronville;76640;49.659;0.67
Épinay-sur-Duclair;76480;49.525;0.836
Épouville;76133;49.563;0.23
Épretot;76430;49.538;0.314
Épreville;76400;49.705;0.368
Ermenouville;76740;49.804;0.784
Ernemont-la-Villette;76220;49.455;1.712
Ernemont-sur-Buchy;76750;49.541;1.36
Esclavelles;76270;49.705;1.386
Eslettes;76710;49.548;1.046
Esteville;76690;49.609;1.216
Étaimpuis;76850;49.64;1.144
Étainhus;76430;49.567;0.309
Étalleville;76560;49.733;0.825
Étalondes;76260;50.033;1.39
Étoutteville;76190;49.672;0.783
Étretat;76790;49.705;0.205
Eu;76260;50.041;1.429
Fallencourt;76340;49.864;1.567
Terres-de-Caux;76640;49.657;0.585
Fécamp;76400;49.752;0.395
Ferrières-en-Bray;76220;49.486;1.758
La Ferté-Saint-Samson;76440;49.577;1.537
Fesques;76270;49.79;1.488
La Feuillie;76220;49.465;1.521
Flamanville;76970;49.631;0.832
Flamets-Frétils;76270;49.726;1.583
Flocques;76260;50.035;1.365
Fongueusemare;76280;49.675;0.309
Fontaine-en-Bray;76440;49.678;1.422
Fontaine-la-Mallet;76290;49.538;0.141
Fontaine-le-Bourg;76690;49.571;1.157
Fontaine-le-Dun;76740;49.814;0.846
Fontaine-sous-Préaux;76160;49.486;1.169
La Fontelaye;76890;49.694;0.944
Fontenay;76290;49.57;0.178
Forges-les-Eaux;76440;49.612;1.533
Foucarmont;76340;49.848;1.564
Foucart;76640;49.616;0.592
Fréauville;76660;49.825;1.417
La Frénaye;76170;49.521;0.574
Freneuse;76410;49.308;1.068
Fresles;76270;49.746;1.344
Fresnay-le-Long;76850;49.651;1.093
Fresne-le-Plan;76520;49.414;1.297
Fresnoy-Folny;76660;49.887;1.435
Fresquiennes;76570;49.562;1.012
Freulleville;76510;49.819;1.217
Saint Martin de l'If;76190;49.565;0.833
Frichemesnil;76690;49.62;1.132
Froberville;76400;49.715;0.336
Fry;76780;49.527;1.537
Fultot;76560;49.759;0.782
La Gaillarde;76740;49.838;0.864
Gaillefontaine;76870;49.657;1.627
Gainneville;76700;49.518;0.255
Gancourt-Saint-Étienne;76220;49.545;1.71
Ganzeville;76400;49.732;0.404
Gerponville;76540;49.748;0.564
Gerville;76790;49.698;0.328
Goderville;76110;49.644;0.355
Gommerville;76430;49.552;0.36
Gonfreville-Caillot;76110;49.652;0.44
Gonfreville-l'Orcher;76700;49.486;0.222
Gonnetot;76730;49.762;0.897
Gonneville-la-Mallet;76280;49.632;0.214
Gonneville-sur-Scie;76590;49.757;1.087
Gonzeville;76560;49.76;0.808
Goupillières;76570;49.584;0.983
Gournay-en-Bray;76220;49.48;1.718
Gouy;76520;49.358;1.143
Graimbouville;76430;49.582;0.334
Grainville-la-Teinturière;76450;49.745;0.643
Grainville-sur-Ry;76116;49.475;1.3
Grainville-Ymauville;76110;49.654;0.413
Grand-Camp;76170;49.552;0.601
Grand-Couronne;76530;49.348;1.005
Grandcourt;76660;49.917;1.485
Les Grandes-Ventes;76950;49.772;1.235
Le Grand-Quevilly;76120;49.409;1.04
Graval;76270;49.728;1.551
Grèges;76370;49.924;1.149
Grémonville;76970;49.662;0.829
Greuville;76810;49.807;0.91
Grigneuseville;76850;49.655;1.192
Gruchet-le-Valasse;76210;49.55;0.514
Gruchet-Saint-Siméon;76810;49.822;0.891
Grugny;76690;49.618;1.106
Grumesnil;76440;49.62;1.693
Guerville;76340;49.952;1.526
Gueures;76730;49.842;0.952
Gueutteville;76890;49.65;1.005
Gueutteville-les-Grès;76460;49.839;0.765
La Hallotière;76780;49.522;1.476
Le Hanouard;76450;49.723;0.655
Harcanville;76560;49.708;0.768
Harfleur;76700;49.514;0.197
Hattenville;76640;49.654;0.539
Haucourt;76440;49.644;1.672
Haudricourt;76390;49.733;1.697
Haussez;76440;49.588;1.679
Hautot-l'Auvray;76450;49.765;0.755
Hautot-le-Vatois;76190;49.646;0.703
Hautot-Saint-Sulpice;76190;49.679;0.738
Hautot-sur-Mer;76550;49.902;1.041
Hautot-sur-Seine;76113;49.363;0.978
Le Havre;76620;49.498;0.14
La Haye;76780;49.461;1.447
Héberville;76740;49.783;0.803
Hénouville;76840;49.475;0.951
Héricourt-en-Caux;76560;49.695;0.703
Hermanville;76730;49.821;0.987
Hermeville;76280;49.597;0.26
Le Héron;76780;49.492;1.405
Héronchelles;76750;49.538;1.382
Heugleville-sur-Scie;76720;49.735;1.1
Heuqueville;76280;49.618;0.152
Heurteauville;76940;49.453;0.802
Hodeng-au-Bosc;76340;49.872;1.698
Hodeng-Hodenger;76780;49.536;1.588
Houdetot;76740;49.817;0.806
Le Houlme;76770;49.511;1.037
Houppeville;76770;49.504;1.089
Houquetot;76110;49.605;0.388
La Houssaye-Béranger;76690;49.63;1.084
Hugleville-en-Caux;76570;49.624;0.99
Les Ifs;76630;49.889;1.397
Illois;76390;49.745;1.646
Imbleville;76890;49.714;0.943
Incheville;76117;50.005;1.5
Ingouville;76460;49.844;0.682
Isneauville;76230;49.502;1.145
Jumièges;76480;49.427;0.832
Lamberville;76730;49.774;1.009
Lammerville;76730;49.794;0.971
Landes-Vieilles-et-Neuves;76390;49.787;1.632
Lanquetot;76210;49.583;0.53
Lestanville;76730;49.748;0.96
Lillebonne;76170;49.509;0.534
Limésy;76570;49.608;0.924
Limpiville;76540;49.687;0.502
Lindebeuf;76760;49.71;0.907
Lintot;76210;49.559;0.567
Lintot-les-Bois;76590;49.801;1.07
Les Loges;76790;49.698;0.285
La Londe;76500;49.324;0.92
Londinières;76660;49.841;1.396
Longmesnil;76440;49.623;1.613
Longroy;76260;49.981;1.535
Longueil;76860;49.883;0.948
Longuerue;76750;49.547;1.29
Longueville-sur-Scie;76590;49.796;1.107
Louvetot;76490;49.573;0.723
Lucy;76270;49.772;1.448
Luneray;76810;49.823;0.918
Arelaune-en-Seine;76940;49.446;0.754
Malaunay;76770;49.526;1.049
Malleville-les-Grès;76450;49.83;0.606
Manéglise;76133;49.567;0.257
Manéhouville;76590;49.832;1.067
Maniquerville;76400;49.694;0.347
Manneville-ès-Plains;76460;49.858;0.752
Manneville-la-Goupil;76110;49.612;0.348
Mannevillette;76290;49.596;0.175
Maromme;76150;49.477;1.032
Marques;76390;49.78;1.683
Martainville-Épreville;76116;49.452;1.295
Martigny;76880;49.86;1.144
Martin-Église;76370;49.91;1.132
Massy;76270;49.688;1.395
Mathonville;76680;49.623;1.382
Maucomble;76680;49.688;1.334
Maulévrier-Sainte-Gertrude;76490;49.555;0.708
Mauny;76530;49.396;0.902
Mauquenchy;76440;49.599;1.461
Mélamare;76170;49.54;0.436
Melleville;76260;49.961;1.476
Ménerval;76220;49.56;1.647
Ménonval;76270;49.761;1.481
Mentheville;76110;49.692;0.41
Mésangueville;76780;49.558;1.57
Mesnières-en-Bray;76270;49.766;1.387
Le Mesnil-Durdent;76460;49.818;0.771
Le Mesnil-Esnard;76240;49.414;1.145
Mesnil-Follemprise;76660;49.763;1.301
Le Mesnil-Lieubray;76780;49.516;1.508
Mesnil-Mauger;76440;49.67;1.522
Mesnil-Panneville;76570;49.589;0.883
Mesnil-Raoul;76520;49.397;1.275
Le Mesnil-Réaume;76260;49.972;1.441
Le Mesnil-sous-Jumièges;76480;49.414;0.855
Meulers;76510;49.841;1.222
Millebosc;76260;49.981;1.498
Mirville;76210;49.606;0.44
Molagnies;76220;49.522;1.725
Monchaux-Soreng;76340;49.947;1.573
Monchy-sur-Eu;76260;49.993;1.459
Mont-Cauvaire;76690;49.571;1.114
Montérolier;76680;49.622;1.346
Montigny;76380;49.459;0.998
Montivilliers;76290;49.544;0.19
Montmain;76520;49.409;1.246
Montreuil-en-Caux;76850;49.686;1.156
Montroty;76220;49.432;1.662
Mont-Saint-Aignan;76130;49.468;1.082
Montville;76710;49.546;1.082
Morgny-la-Pommeraye;76750;49.52;1.251
Mortemer;76270;49.744;1.546
Morville-sur-Andelle;76780;49.481;1.432
Motteville;76970;49.631;0.854
Moulineaux;76530;49.343;0.958
Muchedent;76590;49.766;1.187
Nesle-Hodeng;76270;49.704;1.522
Nesle-Normandeuse;76340;49.902;1.669
Neufbosc;76680;49.646;1.361
Neufchâtel-en-Bray;76270;49.74;1.447
Neuf-Marché;76220;49.422;1.693
La Neuville-Chant-d'Oisel;76520;49.369;1.25
Neuville-Ferrières;76270;49.711;1.454
Néville;76460;49.824;0.711
Nointot;76210;49.598;0.473
Nolléval;76780;49.494;1.482
Normanville;76640;49.691;0.587
Norville;76330;49.482;0.644
Notre-Dame-d'Aliermont;76510;49.845;1.298
Notre-Dame-de-Bliquetuit;76940;49.496;0.753
Notre-Dame-de-Bondeville;76960;49.488;1.054
Franqueville-Saint-Pierre;76520;49.404;1.183
Port-Jérôme-sur-Seine;76170;49.49;0.573
Notre-Dame-du-Bec;76133;49.594;0.221
Notre-Dame-du-Parc;76590;49.75;1.129
Nullemont;76390;49.771;1.647
Ocqueville;76450;49.798;0.686
Octeville-sur-Mer;76930;49.559;0.118
Offranville;76550;49.871;1.035
Oherville;76560;49.727;0.69
Oissel;76350;49.348;1.074
Omonville;76730;49.791;1.049
Orival;76500;49.319;0.996
Osmoy-Saint-Valery;76660;49.797;1.304
Ouainville;76450;49.785;0.588
Oudalle;76430;49.485;0.281
Ourville-en-Caux;76450;49.733;0.599
Ouville-l'Abbaye;76760;49.694;0.866
Ouville-la-Rivière;76860;49.874;0.982
Paluel;76450;49.844;0.631
Parc-d'Anxtot;76210;49.586;0.388
Pavilly;76570;49.576;0.947
Petit-Couronne;76650;49.381;1.034
Le Petit-Quevilly;76140;49.424;1.06
Petiville;76330;49.454;0.584
Pierrecourt;76340;49.888;1.638
Pierrefiques;76280;49.675;0.23
Pierreval;76750;49.54;1.254
Pissy-Pôville;76360;49.534;1.002
Pleine-Sève;76460;49.819;0.753
Pommereux;76440;49.61;1.631
Pommeréval;76680;49.735;1.305
Ponts-et-Marais;76260;50.039;1.456
La Poterie-Cap-d'Antifer;76280;49.678;0.178
Préaux;76160;49.487;1.216
Prétot-Vicquemare;76560;49.734;0.847
Preuseville;76660;49.88;1.505
Puisenval;76660;49.879;1.462
Quevillon;76840;49.415;0.961
Quévreville-la-Poterie;76520;49.354;1.19
Quiberville-sur-Mer;76860;49.897;0.92
Quièvrecourt;76270;49.725;1.419
Quincampoix;76230;49.521;1.178
Raffetot;76210;49.602;0.522
Rainfreville;76730;49.793;0.924
Réalcamp;76340;49.86;1.621
Rebets;76750;49.513;1.393
La Remuée;76430;49.526;0.41
Rétonval;76340;49.812;1.594
Reuville;76560;49.747;0.863
Ricarville-du-Val;76510;49.798;1.269
Richemont;76390;49.81;1.644
Rieux;76340;49.924;1.582
Riville;76540;49.723;0.564
Robertot;76560;49.715;0.696
Rocquefort;76640;49.668;0.703
Rocquemont;76680;49.608;1.298
Rogerville;76700;49.486;0.26
Rolleville;76133;49.579;0.211
Roncherolles-en-Bray;76440;49.615;1.488
Roncherolles-sur-le-Vivier;76160;49.464;1.182
Ronchois;76390;49.724;1.623
Rosay;76680;49.697;1.256
Rouen;76100;49.441;1.093
Roumare;76480;49.508;0.969
Routes;76560;49.73;0.748
Rouville;76210;49.627;0.498
Rouvray-Catillon;76440;49.577;1.478
Rouxmesnil-Bouteilles;76370;49.9;1.1
Royville;76730;49.779;0.953
La Rue-Saint-Pierre;76690;49.567;1.254
Ry;76116;49.473;1.336
Saâne-Saint-Just;76730;49.757;0.924
Sahurs;76113;49.367;0.949
Sainneville;76430;49.552;0.293
Sainte-Adresse;76310;49.51;0.078
Sainte-Agathe-d'Aliermont;76660;49.825;1.338
Saint-Aignan-sur-Ry;76116;49.497;1.348
Saint-André-sur-Cailly;76690;49.549;1.222
Saint-Antoine-la-Forêt;76170;49.539;0.481
Saint-Arnoult;76490;49.537;0.677
Saint-Aubin-Celloville;76520;49.376;1.16
Saint-Aubin-de-Crétot;76190;49.573;0.63
Saint-Aubin-Épinay;76160;49.419;1.205
Saint-Aubin-lès-Elbeuf;76410;49.303;1.018
Saint-Aubin-le-Cauf;76510;49.868;1.176
Saint-Aubin-Routot;76430;49.522;0.319
Saint-Aubin-sur-Mer;76740;49.889;0.876
